기준년월,구분,골프장,관광기념품,관광유원시설,기타레저,기타숙박,대형쇼핑몰,레저용품쇼핑,렌터카,면세점,문화서비스,수상운송,스키장,식음료,여행업,육상운송,캠핑장/펜션,콘도,항공운송,호텔,카지노,관광총소비,평균기온(℃),최저기온(℃),최고기온(℃),방문자수
20180412,내국인,220489.0,50425.0,57577.0,362480.0,331489.0,6380864.0,1515344.0,45650.0,247366.0,363412.0,98020.0,1909.0,19480716.0,670494.0,1189409.0,0.0,2892.0,1728606.0,415974.0,0.0,33163115.0,13.3,6.8,19.6,5819642.0
20180413,내국인,219569.0,55014.0,69280.0,385291.0,391434.0,7700662.0,1638065.0,55105.0,262658.0,645570.0,101736.0,1285.0,21977902.0,804417.0,1465690.0,30.0,4557.0,2108723.0,513915.0,0.0,38400901.0,14.6,8.3,19.3,6046594.0
20180414,내국인,243862.0,40573.0,104843.0,469547.0,793526.0,11976068.0,2030998.0,47282.0,404309.0,1018861.0,60786.0,6134.0,23936738.0,119690.0,1454573.0,190.0,7098.0,683925.0,1401840.0,0.0,44800842.0,9.0,7.5,14.8,5887006.0
20180415,내국인,261127.0,38550.0,95779.0,366189.0,592489.0,11243150.0,2180239.0,23330.0,398924.0,815708.0,102349.0,9139.0,18769239.0,84207.0,1400166.0,100.0,3577.0,554268.0,945190.0,0.0,37883719.0,9.5,5.6,14.2,5550640.0
20180416,내국인,198110.0,42425.0,65082.0,452301.0,320737.0,4418392.0,1508054.0,60972.0,196051.0,315556.0,96112.0,1420.0,16467699.0,806872.0,1262791.0,0.0,2920.0,2030103.0,393006.0,0.0,28638602.0,11.6,4.9,18.8,5717260.0
20180417,내국인,218632.0,32342.0,51745.0,395756.0,321143.0,5862084.0,1413165.0,38730.0,196590.0,288068.0,93246.0,13392.0,18029224.0,677604.0,1128768.0,60.0,3761.0,1899764.0,368933.0,0.0,31033008.0,12.9,6.8,20.1,5778174.0
20180418,내국인,195013.0,38734.0,47387.0,385343.0,303907.0,5895440.0,1420778.0,35980.0,230307.0,299847.0,102970.0,2220.0,18537247.0,606924.0,1125666.0,0.0,4892.0,1887366.0,441492.0,0.0,31561515.0,12.4,6.2,19.3,5814547.0
20180419,내국인,188544.0,30174.0,51140.0,362834.0,311252.0,5652954.0,1519217.0,37848.0,214053.0,297712.0,106871.0,1285.0,18964031.0,642235.0,1177180.0,30.0,3556.0,2068344.0,414643.0,0.0,32043903.0,14.0,7.4,20.5,5798061.0
20180420,내국인,219391.0,74616.0,69286.0,442309.0,389577.0,7365683.0,1744653.0,70045.0,306328.0,425112.0,135214.0,3878.0,21667118.0,631279.0,1434672.0,40.0,3807.0,2200691.0,507737.0,0.0,37691436.0,18.4,11.0,26.3,6093182.0
20180421,내국인,267717.0,61294.0,116820.0,458746.0,725105.0,12152158.0,2555721.0,45924.0,413852.0,715279.0,147558.0,10501.0,24915281.0,96769.0,1516331.0,55.0,6028.0,658204.0,1460745.0,0.0,46324089.0,18.7,12.3,25.6,6062326.0
20180422,내국인,223675.0,29918.0,84381.0,351944.0,585199.0,7544325.0,1856986.0,22352.0,393916.0,650495.0,115432.0,8512.0,17697956.0,72150.0,1376176.0,0.0,4290.0,529606.0,929870.0,0.0,32477184.0,15.5,10.7,21.0,5395499.0
20180423,내국인,139628.0,82224.0,47358.0,426774.0,297198.0,4287992.0,891870.0,45012.0,207638.0,356716.0,62014.0,1620.0,14606713.0,810980.0,1157786.0,0.0,3827.0,2191871.0,371383.0,0.0,25988605.0,9.3,8.4,10.7,5508262.0
20180424,내국인,198925.0,38502.0,54794.0,414654.0,301431.0,5692996.0,1319512.0,64632.0,175205.0,412732.0,89019.0,1025.0,17505644.0,752221.0,1120608.0,100.0,3153.0,1816678.0,350070.0,0.0,30311901.0,12.1,8.9,16.1,5796216.0
20180425,내국인,210914.0,32045.0,57154.0,414257.0,306219.0,6834448.0,1517318.0,51214.0,230722.0,1052115.0,97060.0,2286.0,18984412.0,794768.0,1135167.0,0.0,4920.0,2026469.0,417175.0,0.0,34168664.0,14.6,5.7,23.3,6000851.0
20180426,내국인,218917.0,67730.0,63392.0,459154.0,324603.0,6281196.0,1725666.0,44145.0,240044.0,943902.0,119593.0,2094.0,19686167.0,865357.0,1232419.0,0.0,2142.0,2147737.0,483183.0,0.0,34907442.0,14.9,10.0,22.1,6018960.0
20180427,내국인,198079.0,36767.0,78192.0,413877.0,396863.0,7610218.0,1981541.0,76777.0,277231.0,1074723.0,120533.0,2364.0,22206429.0,749321.0,1506512.0,30.0,5068.0,2471357.0,540424.0,0.0,39746305.0,15.7,9.7,23.3,6152843.0
20180428,내국인,264955.0,56923.0,113134.0,492297.0,748856.0,12169602.0,2535625.0,47582.0,384392.0,1515019.0,142381.0,10501.0,25594998.0,107735.0,1588524.0,80.0,28561.0,735751.0,1447001.0,0.0,47983916.0,15.4,10.5,21.7,6114409.0
20180429,내국인,240938.0,34462.0,86776.0,376612.0,566368.0,11157699.0,2192228.0,29346.0,370157.0,1262606.0,130806.0,8757.0,19488595.0,65354.0,1460070.0,130.0,3621.0,629194.0,982348.0,0.0,39086064.0,16.2,9.4,22.9,5628000.0
20180430,내국인,248757.0,33561.0,90404.0,584852.0,306005.0,6329920.0,1918683.0,81187.0,202082.0,838686.0,116597.0,5499.0,19325983.0,984749.0,1368672.0,50.0,7361.0,3295131.0,498618.0,0.0,36236798.0,19.2,14.1,25.0,5879331.0
20180501,내국인,283763.0,41908.0,144701.0,547294.0,421195.0,10198500.0,2218789.0,32400.0,359109.0,961350.0,98691.0,5818.0,19425209.0,199360.0,1241885.0,0.0,1571.0,748508.0,509794.0,0.0,37439847.0,20.4,17.8,23.3,5695497.0
20180502,내국인,162441.0,37797.0,64737.0,438185.0,296321.0,5514251.0,1205146.0,52569.0,207651.0,501164.0,68998.0,1525.0,16737357.0,986424.0,1122088.0,60.0,7682.0,1726710.0,380592.0,0.0,29511699.0,15.1,8.7,19.7,5915077.0
20180503,내국인,205325.0,43399.0,77685.0,390163.0,307211.0,6572041.0,1421953.0,43370.0,192085.0,507341.0,96952.0,1701.0,18704735.0,834620.0,1225645.0,17.0,5621.0,1628612.0,422166.0,0.0,32680642.0,11.2,6.9,14.7,6101238.0
20180504,내국인,202360.0,50598.0,103899.0,412061.0,381625.0,8808405.0,1809796.0,86419.0,266940.0,740619.0,126569.0,3182.0,21468215.0,1010674.0,1594997.0,110.0,5347.0,2002049.0,537203.0,0.0,39611067.0,14.1,8.8,20.0,6410835.0
20180505,내국인,220620.0,59034.0,167188.0,310983.0,695926.0,12609704.0,2412710.0,62424.0,364182.0,1201477.0,195331.0,10708.0,22705843.0,95693.0,1493258.0,40.0,9583.0,563601.0,1046747.0,0.0,44225056.0,18.3,11.6,24.6,5877925.0
20180506,내국인,196203.0,30520.0,159597.0,293657.0,557986.0,10708272.0,1675515.0,30139.0,302409.0,1092225.0,97895.0,7904.0,18702453.0,63591.0,1258712.0,110.0,3239.0,423778.0,905215.0,0.0,36509421.0,16.6,15.0,20.7,5553009.0
20180507,내국인,234291.0,37263.0,126454.0,295444.0,371308.0,9910620.0,1932341.0,32889.0,285922.0,763650.0,108647.0,11006.0,17390614.0,101744.0,1311308.0,52.0,5171.0,560887.0,741457.0,0.0,34221068.0,19.2,14.0,25.5,5616765.0
20180508,내국인,190750.0,39521.0,66111.0,389160.0,268720.0,6289989.0,1493987.0,74571.0,197541.0,295334.0,93677.0,2330.0,16970547.0,1064790.0,1283892.0,60.0,4535.0,1740186.0,486814.0,0.0,30952516.0,17.5,11.6,22.9,6146459.0
20180509,내국인,209103.0,31738.0,52781.0,387401.0,276777.0,5712800.0,1499373.0,40601.0,208535.0,311508.0,85885.0,1171.0,18025932.0,878881.0,1144709.0,0.0,2204.0,1732387.0,399771.0,0.0,31001557.0,15.7,9.2,21.8,6254265.0
20180510,내국인,201601.0,40920.0,57522.0,405753.0,325061.0,5997735.0,1564393.0,56344.0,236760.0,305477.0,133223.0,1201.0,19055274.0,898316.0,1186864.0,30.0,6441.0,1851951.0,433677.0,0.0,32758543.0,15.4,11.3,21.4,6284492.0
20180511,내국인,207273.0,38052.0,83194.0,397691.0,403235.0,7471152.0,1583526.0,82073.0,208603.0,425349.0,128419.0,1620.0,21906896.0,842371.0,1435170.0,0.0,1573.0,2020130.0,555815.0,0.0,37792143.0,16.1,11.9,21.3,6335567.0
20180512,내국인,230763.0,37614.0,127907.0,470391.0,742365.0,11400557.0,1668508.0,37284.0,371728.0,834525.0,115785.0,8546.0,23486924.0,206597.0,1437773.0,40.0,3620.0,645485.0,1345971.0,0.0,43172382.0,14.2,11.8,16.1,5977118.0
20180513,내국인,274346.0,40119.0,97263.0,391313.0,589758.0,8348246.0,2471597.0,24948.0,480504.0,687460.0,118622.0,10770.0,19797508.0,78622.0,1354821.0,50.0,5103.0,555493.0,712676.0,0.0,36039217.0,15.8,12.7,20.0,5693338.0
20180514,내국인,197316.0,40066.0,60613.0,444471.0,281935.0,6054301.0,1432409.0,52342.0,211917.0,264205.0,117961.0,902.0,16559661.0,1012122.0,1248953.0,60.0,5448.0,1896038.0,389735.0,0.0,30270454.0,18.2,11.9,24.5,6015363.0
20180515,내국인,207224.0,64065.0,72377.0,434339.0,311569.0,6117124.0,1477333.0,49539.0,228561.0,306097.0,120876.0,2172.0,18663644.0,803663.0,1141865.0,30.0,2559.0,1572646.0,354284.0,0.0,31929967.0,23.2,15.4,29.3,6130821.0
20180516,내국인,164464.0,32094.0,52141.0,361653.0,338178.0,5354399.0,1125682.0,45857.0,219535.0,571016.0,85025.0,4216.0,17131641.0,816737.0,1071062.0,0.0,5610.0,1626604.0,394076.0,0.0,29399990.0,22.3,21.8,24.4,5981958.0
20180517,내국인,185136.0,24866.0,67119.0,359507.0,332952.0,6012743.0,1153935.0,46005.0,255763.0,558725.0,82810.0,1761.0,17496438.0,800867.0,1148701.0,0.0,3106.0,1697925.0,467523.0,0.0,30695882.0,20.9,18.8,23.5,6004138.0
20180518,내국인,224803.0,39199.0,75122.0,426339.0,405440.0,8324789.0,1575267.0,103689.0,257154.0,754212.0,99407.0,2270.0,21256571.0,741315.0,1456672.0,0.0,6256.0,1922539.0,644328.0,0.0,38315372.0,16.3,12.2,19.3,6412720.0
20180519,내국인,266643.0,62366.0,128137.0,455860.0,840653.0,12780458.0,2534421.0,62666.0,419926.0,1183360.0,150623.0,9610.0,25886183.0,122449.0,1586160.0,0.0,6374.0,638865.0,1282738.0,0.0,48417493.0,17.6,10.3,24.7,6348577.0
20180520,내국인,261393.0,47623.0,123009.0,374716.0,581305.0,11070257.0,2154804.0,32412.0,395290.0,1042016.0,137672.0,14700.0,19458110.0,87450.0,1412140.0,505.0,6009.0,536070.0,886339.0,0.0,38621818.0,17.0,11.5,22.6,5790932.0
20180521,내국인,259126.0,69769.0,145243.0,499918.0,365614.0,6945303.0,1563870.0,62492.0,232267.0,738589.0,147085.0,9542.0,19527551.0,847256.0,1393983.0,60.0,7270.0,1869819.0,650196.0,0.0,35334954.0,17.8,11.3,23.7,6168110.0
20180522,내국인,270193.0,44354.0,129240.0,412039.0,517217.0,10092882.0,1684371.0,34825.0,380220.0,1091144.0,132887.0,14827.0,18206441.0,100887.0,1208412.0,30.0,3761.0,681937.0,706375.0,0.0,35712045.0,18.1,15.4,23.2,5541288.0
20180523,내국인,207441.0,90911.0,63869.0,425489.0,262842.0,5481455.0,1310598.0,51436.0,209176.0,436798.0,104872.0,1182.0,16761723.0,946293.0,1168812.0,0.0,8211.0,1878153.0,525448.0,0.0,29934709.0,17.3,13.6,23.3,6206368.0
20180524,내국인,210646.0,36050.0,62305.0,437179.0,318727.0,5907152.0,1334015.0,59408.0,194971.0,442040.0,141265.0,1635.0,18381689.0,878512.0,1175401.0,40.0,5225.0,1854096.0,538429.0,0.0,31978784.0,18.3,11.2,23.7,6272731.0
20180525,내국인,200190.0,44461.0,81096.0,439654.0,370930.0,7942911.0,1498990.0,104282.0,261644.0,604894.0,129547.0,3259.0,21445269.0,741795.0,1412854.0,10.0,7228.0,2081374.0,712810.0,0.0,38083199.0,19.7,13.8,26.2,6525064.0
20180526,내국인,253091.0,56076.0,119313.0,484102.0,719379.0,12468138.0,2297717.0,47850.0,389958.0,1125179.0,160710.0,11502.0,24852198.0,164132.0,1459697.0,100.0,14453.0,757318.0,1514667.0,0.0,46895580.0,21.8,14.0,29.6,6410984.0
20180527,내국인,244912.0,37127.0,91895.0,386654.0,596781.0,8167373.0,2059104.0,26951.0,397463.0,1017094.0,142261.0,9846.0,19199351.0,82183.0,1341866.0,240.0,3901.0,564821.0,934794.0,0.0,35304616.0,20.3,17.3,24.7,5873801.0
20180528,내국인,194669.0,39092.0,64612.0,490592.0,296423.0,3980401.0,1424052.0,51216.0,263562.0,427980.0,117033.0,1476.0,16670740.0,791811.0,1229001.0,30.0,3863.0,2266367.0,737729.0,0.0,29050648.0,22.3,16.2,29.1,6242726.0
20180529,내국인,204426.0,30994.0,71631.0,461847.0,287615.0,6211247.0,1396149.0,45194.0,210483.0,407870.0,124140.0,3362.0,17606145.0,879293.0,1098874.0,0.0,3874.0,2000610.0,699780.0,0.0,31743534.0,21.4,19.1,25.9,6274110.0
20180530,내국인,199822.0,36659.0,64159.0,438663.0,298946.0,6218551.0,1588791.0,56503.0,234163.0,507773.0,118396.0,2648.0,18707791.0,666758.0,1068075.0,0.0,7164.0,2313713.0,711490.0,0.0,33240063.0,20.2,15.8,24.7,6388536.0
20180531,내국인,205534.0,53472.0,67412.0,523888.0,316866.0,6712349.0,1687475.0,71799.0,233969.0,357590.0,121159.0,1560.0,19444682.0,683317.0,1150921.0,0.0,4404.0,3257582.0,893269.0,0.0,35787249.0,20.9,14.2,27.6,6421386.0
20180601,내국인,222140.0,43387.0,75105.0,475395.0,384329.0,7970006.0,1692255.0,88042.0,378058.0,477344.0,126868.0,4636.0,21482683.0,776190.0,1424033.0,80.0,6951.0,1987211.0,540931.0,0.0,38155644.0,23.8,17.5,30.2,6209914.0
20180602,내국인,240405.0,55908.0,112823.0,471370.0,768076.0,12565668.0,2311199.0,48942.0,632320.0,868492.0,168338.0,10275.0,24218810.0,136469.0,1428170.0,140.0,12857.0,707856.0,1595101.0,0.0,46353217.0,23.4,17.6,30.1,6048000.0
20180603,내국인,259952.0,35342.0,83057.0,373982.0,596885.0,11153408.0,2078554.0,22494.0,664416.0,773261.0,142869.0,9832.0,18333549.0,64412.0,1315680.0,30.0,5345.0,559143.0,888676.0,0.0,37360886.0,24.0,16.9,30.8,5598712.0
20180604,내국인,212902.0,26033.0,58368.0,459987.0,282126.0,5293386.0,1346900.0,65060.0,317678.0,386338.0,121984.0,2335.0,15974631.0,837076.0,1208061.0,730.0,3692.0,2247687.0,381853.0,0.0,29226827.0,22.6,18.9,27.5,5936056.0
20180605,내국인,200447.0,39760.0,71739.0,421436.0,335176.0,6285264.0,1453110.0,65165.0,256379.0,560260.0,120147.0,3246.0,19984459.0,685146.0,1182775.0,65.0,1452.0,2302280.0,437680.0,0.0,34405989.0,23.7,17.7,29.2,6177633.0
20180606,내국인,294027.0,48661.0,109925.0,415961.0,519681.0,11398412.0,2186304.0,25827.0,650596.0,1392419.0,123376.0,7548.0,19722938.0,93192.0,1075459.0,110.0,7316.0,718956.0,534536.0,0.0,39325245.0,23.0,18.4,27.9,5549933.0
20180607,내국인,202154.0,31485.0,54051.0,373269.0,278325.0,5678558.0,1323824.0,44397.0,281435.0,491113.0,119558.0,2260.0,16951730.0,766194.0,1140744.0,0.0,7053.0,2173115.0,421709.0,0.0,30340972.0,22.2,17.8,29.4,6019395.0
20180608,내국인,198278.0,41721.0,59601.0,381898.0,367806.0,7357363.0,1491222.0,54529.0,343090.0,871188.0,139428.0,1754.0,20546940.0,1225582.0,1336803.0,0.0,4561.0,2203985.0,550172.0,0.0,37175921.0,21.9,18.5,27.0,6275913.0
20180609,내국인,289828.0,50849.0,102217.0,440411.0,699114.0,11664364.0,2082662.0,51370.0,574513.0,1539971.0,141478.0,9430.0,23468192.0,1253413.0,1384551.0,180.0,7070.0,727581.0,1185394.0,0.0,45672586.0,23.7,18.9,30.1,6077271.0
20180610,내국인,247170.0,32811.0,80505.0,365527.0,546193.0,7666163.0,1966661.0,22769.0,553444.0,1259778.0,119655.0,8801.0,18025228.0,1391083.0,1262190.0,80.0,3081.0,651143.0,817787.0,0.0,35020068.0,21.3,18.3,24.9,5582290.0
20180611,내국인,213529.0,34449.0,51609.0,420111.0,285710.0,4834159.0,1242169.0,54087.0,298686.0,364917.0,118485.0,376.0,16000493.0,843709.0,1154351.0,80.0,3640.0,2104572.0,470874.0,0.0,28496005.0,20.2,18.0,23.9,6005972.0
20180612,내국인,207037.0,60035.0,54416.0,400770.0,326756.0,5845102.0,1310551.0,51269.0,262893.0,511730.0,125218.0,2344.0,19959470.0,727195.0,1122550.0,0.0,3257.0,2127653.0,379172.0,0.0,33477419.0,21.3,16.6,27.1,6351299.0
20180613,내국인,271588.0,40543.0,79728.0,408097.0,483402.0,9805826.0,1988980.0,23581.0,620089.0,1023492.0,121447.0,7695.0,19023878.0,89976.0,1009103.0,60.0,5617.0,692983.0,494396.0,0.0,36190483.0,22.0,18.3,27.0,5798832.0
20180614,내국인,183529.0,27767.0,76189.0,356862.0,277368.0,5452158.0,1309355.0,47499.0,275849.0,402244.0,111500.0,2660.0,16975710.0,776445.0,1111522.0,160.0,2077.0,2210010.0,403660.0,0.0,30002564.0,21.6,18.8,25.1,6176022.0
20180615,내국인,215805.0,33384.0,83672.0,395493.0,358613.0,7110529.0,1546487.0,66181.0,311776.0,560593.0,124491.0,5908.0,20816610.0,608647.0,1375423.0,90.0,5197.0,2255862.0,472906.0,0.0,36347667.0,21.7,17.2,27.0,6444753.0
20180616,내국인,244659.0,56694.0,93000.0,455508.0,731136.0,10880456.0,2124396.0,51163.0,515558.0,1053093.0,155256.0,10136.0,23669713.0,94634.0,1410722.0,255.0,11782.0,713428.0,1281268.0,0.0,43552858.0,22.5,16.3,28.7,6176538.0
20180617,내국인,244721.0,35234.0,74665.0,354257.0,560200.0,9599759.0,1750734.0,23848.0,555264.0,853060.0,150459.0,10246.0,17599387.0,55048.0,1294169.0,130.0,14419.0,550912.0,746927.0,0.0,34473438.0,22.8,18.9,27.5,5677630.0
20180618,내국인,186634.0,30209.0,119758.0,428208.0,303232.0,4305395.0,1209648.0,58724.0,279595.0,289867.0,122402.0,2096.0,15943716.0,687429.0,1215620.0,160.0,9135.0,2197639.0,425636.0,0.0,27815103.0,24.8,19.9,30.8,6079112.0
20180619,내국인,208971.0,30987.0,94338.0,431379.0,301558.0,5766424.0,1274631.0,43809.0,300896.0,315617.0,134087.0,1854.0,17373607.0,683848.0,1102375.0,0.0,4352.0,1834351.0,410719.0,0.0,30313804.0,22.4,19.1,27.2,6180182.0
20180620,내국인,221592.0,142083.0,109268.0,425055.0,313218.0,5837141.0,1313350.0,40957.0,286233.0,386058.0,127664.0,1377.0,18407644.0,688186.0,1125547.0,160.0,5961.0,1927154.0,413711.0,0.0,31772360.0,22.7,19.1,28.4,6256404.0
20180621,내국인,199195.0,38146.0,111002.0,422269.0,347086.0,6129288.0,1351691.0,64900.0,321644.0,378171.0,129835.0,839.0,19481592.0,543919.0,1191615.0,30.0,8119.0,1875692.0,458692.0,0.0,33053726.0,23.7,19.4,28.7,6410205.0
20180622,내국인,199884.0,42266.0,128697.0,434241.0,436596.0,7861308.0,1589983.0,75169.0,339044.0,517545.0,170054.0,3478.0,21445272.0,668426.0,1420732.0,0.0,6617.0,2100775.0,566720.0,0.0,38006807.0,25.0,18.2,32.0,6720980.0
20180623,내국인,268826.0,50409.0,130888.0,471352.0,789236.0,12189355.0,2138359.0,42293.0,521769.0,860606.0,178439.0,9235.0,24292580.0,90640.0,1450503.0,80.0,13529.0,748100.0,1523024.0,0.0,45769223.0,24.5,20.9,28.9,6476173.0
20180624,내국인,220367.0,32021.0,105728.0,373407.0,545069.0,7421442.0,1744225.0,29872.0,524173.0,806562.0,157440.0,9531.0,18341665.0,47052.0,1302893.0,100.0,11130.0,539769.0,738952.0,0.0,32951397.0,25.2,20.1,32.1,5894518.0
20180625,내국인,178771.0,29765.0,140353.0,554828.0,310295.0,5128453.0,1461102.0,89065.0,299526.0,387229.0,145423.0,1285.0,16950291.0,708180.0,1291444.0,0.0,7817.0,2065804.0,447841.0,0.0,30197472.0,27.1,21.3,32.9,6392376.0
20180626,내국인,147989.0,30572.0,98189.0,432327.0,337483.0,5192197.0,967780.0,62721.0,257283.0,387179.0,98805.0,2691.0,16432616.0,660750.0,1110702.0,30.0,7037.0,1788878.0,405543.0,0.0,28420774.0,22.3,20.2,26.9,6138479.0
20180627,내국인,175862.0,40055.0,101533.0,446157.0,355283.0,6340993.0,1418219.0,54366.0,299769.0,467373.0,75983.0,1166.0,18475664.0,692113.0,1107018.0,30.0,4788.0,1883331.0,382910.0,0.0,32322613.0,22.3,19.1,25.5,6527605.0
20180628,내국인,170027.0,45291.0,109795.0,440573.0,324100.0,5601738.0,1345738.0,50191.0,266468.0,450488.0,98332.0,1152.0,18765358.0,632988.0,1122429.0,33.0,6524.0,1889320.0,433624.0,0.0,31754170.0,23.3,20.6,27.3,6484470.0
20180629,내국인,189193.0,45988.0,97046.0,514453.0,399914.0,7924173.0,1766788.0,82487.0,346983.0,579539.0,114006.0,4017.0,21907550.0,730686.0,1365192.0,30.0,10177.0,2575025.0,598886.0,0.0,39252131.0,24.7,21.9,29.1,6754017.0
20180630,내국인,234511.0,52237.0,141420.0,586027.0,749894.0,12635184.0,2091709.0,47867.0,523069.0,1091663.0,97511.0,8727.0,23606465.0,107714.0,1373051.0,140.0,6163.0,860293.0,1237572.0,0.0,45451218.0,24.4,21.6,27.9,6373507.0
20180701,내국인,222424.0,20978.0,102409.0,411588.0,629864.0,9967289.0,1315869.0,24821.0,462173.0,857040.0,64180.0,6690.0,15419379.0,81433.0,1223008.0,30.0,3665.0,519169.0,832845.0,0.0,32164853.0,21.9,21.0,22.8,5197464.0
20180702,내국인,194039.0,22042.0,87556.0,574233.0,303546.0,5272691.0,1183128.0,63228.0,258063.0,408468.0,54635.0,1759.0,15169770.0,774658.0,1141352.0,0.0,4282.0,1713732.0,414541.0,0.0,27641723.0,22.6,20.6,25.3,5834525.0
20180703,내국인,227261.0,39917.0,102224.0,503107.0,301255.0,6274917.0,1258400.0,56919.0,268784.0,450598.0,44517.0,4636.0,17825969.0,784363.0,1065759.0,30.0,2320.0,1690095.0,410398.0,0.0,31311468.0,27.4,22.5,32.6,6150130.0
20180704,내국인,224940.0,33765.0,96780.0,454600.0,315076.0,6574781.0,1317533.0,49424.0,301954.0,713361.0,102882.0,2414.0,18385804.0,676786.0,1105985.0,0.0,4352.0,1754474.0,434534.0,0.0,32549446.0,27.3,24.0,31.8,6274884.0
20180705,내국인,196598.0,36467.0,93401.0,412933.0,341933.0,6396094.0,1364272.0,51916.0,310146.0,680633.0,99507.0,1210.0,18858737.0,699641.0,1122255.0,0.0,6829.0,1733810.0,485114.0,0.0,32891498.0,25.3,23.4,29.0,6249702.0
20180706,내국인,201236.0,32707.0,100404.0,419080.0,398208.0,7956521.0,1497744.0,67817.0,356323.0,854851.0,118202.0,3892.0,21574982.0,748337.0,1352866.0,30.0,4125.0,1958973.0,506666.0,0.0,38152965.0,23.9,21.5,27.1,6449594.0
20180707,내국인,262525.0,53576.0,150033.0,489754.0,731561.0,12975915.0,2297255.0,42034.0,568904.0,1408938.0,138363.0,10590.0,24543012.0,178092.0,1403407.0,40.0,21605.0,707074.0,1284029.0,0.0,47266706.0,23.7,19.5,29.2,6292122.0
20180708,내국인,230436.0,35529.0,120864.0,387246.0,580130.0,8254041.0,1964104.0,25832.0,602137.0,1147131.0,123419.0,9995.0,18641892.0,61959.0,1292363.0,250.0,5561.0,592340.0,705109.0,0.0,34780337.0,23.3,17.7,28.1,5785658.0
20180709,내국인,198865.0,26816.0,66550.0,469566.0,311130.0,4784299.0,1069336.0,46610.0,281329.0,471073.0,118860.0,1885.0,15406657.0,893693.0,1197015.0,0.0,4672.0,2006182.0,455614.0,0.0,27810152.0,20.8,20.1,24.2,6062280.0
20180710,내국인,200301.0,34407.0,89577.0,474908.0,306535.0,5723909.0,1309406.0,48678.0,263246.0,523405.0,132313.0,684.0,17957025.0,818031.0,1136010.0,30.0,3930.0,1797878.0,400602.0,0.0,31220875.0,23.7,20.4,26.5,6332518.0
20180711,내국인,197640.0,50676.0,90128.0,409946.0,324780.0,6112952.0,1294555.0,40380.0,315306.0,497395.0,113123.0,966.0,18682005.0,909212.0,1153682.0,0.0,16794.0,1726790.0,443967.0,0.0,32380298.0,26.8,24.4,29.5,6391311.0
20180712,내국인,177030.0,43821.0,88414.0,390566.0,336928.0,6124208.0,1359192.0,59649.0,273423.0,467370.0,116154.0,2260.0,19142866.0,717030.0,1176417.0,30.0,4514.0,1909625.0,436948.0,0.0,32826445.0,26.6,25.1,28.2,6452300.0
20180713,내국인,201200.0,31120.0,83384.0,414080.0,423764.0,8240912.0,1462609.0,74965.0,306284.0,700991.0,150846.0,3616.0,21645820.0,874240.0,1381153.0,10.0,8864.0,2020221.0,581702.0,0.0,38605783.0,27.3,24.7,30.9,6641662.0
20180714,내국인,228675.0,45071.0,163543.0,511779.0,768440.0,13148787.0,2071063.0,41486.0,579904.0,1228424.0,155365.0,13968.0,24529804.0,160252.0,1417964.0,170.0,15397.0,676390.0,1095848.0,0.0,46852329.0,27.9,24.6,31.9,6399306.0
20180715,내국인,235351.0,26955.0,138081.0,419581.0,594781.0,11701778.0,1764209.0,26109.0,633050.0,1036085.0,130872.0,8423.0,18438339.0,114852.0,1308251.0,50.0,9824.0,575491.0,716631.0,0.0,37878715.0,28.3,24.5,33.2,5953952.0
20180716,내국인,189204.0,31217.0,97808.0,483740.0,338148.0,4474242.0,1294342.0,67046.0,245682.0,352671.0,135460.0,3127.0,16598873.0,1112660.0,1267757.0,60.0,8262.0,2014531.0,487714.0,0.0,29202544.0,28.7,24.0,34.0,6333687.0
20180717,내국인,191426.0,37140.0,87289.0,442358.0,321001.0,6500664.0,1258709.0,55602.0,291165.0,386186.0,135981.0,1011.0,18722174.0,965081.0,1136643.0,47.0,6675.0,1951871.0,436983.0,0.0,32928004.0,28.1,23.9,32.1,6497068.0
20180718,내국인,184704.0,42585.0,79318.0,448811.0,319155.0,6306783.0,1253295.0,44697.0,245181.0,488676.0,139791.0,2040.0,18558627.0,950117.0,1131476.0,30.0,6219.0,2019300.0,607056.0,0.0,32827861.0,28.2,23.7,33.2,6512215.0
20180719,내국인,163773.0,41426.0,90159.0,429930.0,362861.0,6635808.0,1227762.0,60681.0,273490.0,498977.0,144368.0,2287.0,19009517.0,1002684.0,1154383.0,0.0,6561.0,2068151.0,559214.0,0.0,33732033.0,28.7,23.2,34.1,6525648.0
